"ca01","cns01","cns02","cns03","cns04","cns05","cns06","cns07","cns08","cns09","cns10","cns11","cns12","cns14","cns15","cns16","cns17","cns18","cns19","cns20"
77,0,0,0,132,0,0,0,0,0,0,0,0,0,30,60,0,0,35,0
86,0,0,0,1,28,29,22,37,0,0,0,0,0,0,0,0,73,86,0
163,0,0,0,120,18,269,18,232,0,0,47,0,48,3,0,0,0,0,0
369,0,0,0,0,0,29,0,1300,0,0,0,0,0,0,0,0,83,4,0
75,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,132,0,0
47,0,0,0,0,25,47,0,7,0,0,37,11,0,0,0,0,0,0,0
31,0,0,0,0,0,100,0,22,0,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,31,594,0,0,0,0,50,0,0,0,0,20,0,0
71,0,0,0,50,112,112,24,0,44,0,0,1,0,0,0,0,0,0,0
88,0,0,0,1,51,61,0,5,7,0,0,22,0,0,17,15,110,0,0
39,0,0,0,179,51,16,0,0,0,0,0,0,0,0,0,0,0,17,0
76,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,45,0
39,0,0,0,0,2,121,0,0,0,0,12,3,0,0,0,0,0,153,0
37,0,0,0,0,0,0,67,5,0,0,0,0,0,0,0,0,0,3,0
50,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,0,0,359,7,50,0,0,0,0,0,12,0,0,0,5,21,13,0
41,0,0,0,7,0,0,210,0,0,0,5,0,0,0,0,0,7,0,0
63,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
10364,0,0,0,0,0,0,30444,0,169,0,0,64,177,29,441,0,0,18,0
52,0,0,0,0,489,0,0,0,0,0,0,0,0,0,13,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,4,0,0,77,153,0,1,66,0
35,0,0,0,0,153,4,0,0,0,0,0,6,0,0,0,0,0,0,0
46,0,0,0,0,0,6,180,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,11,1,0,7,3,0,0,0,43,6,62,28,0
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,43,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,6,0
35,0,0,0,0,9,1,15,0,3,10,0,0,0,0,0,0,40,17,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0
556,0,0,0,23,0,0,20,0,0,7,1,3,0,0,15,0,1071,11,0
32,0,0,0,60,36,5,3,11,0,0,0,0,0,0,13,3,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,13,0,0,0
36,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,0,0,11,306,61,0,272,0,0,0,76,38,0,0,1,0,0,0
56,0,0,0,0,9,0,1,219,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,337,10,0,0,0,0,4,0,0,0,0,0,0,0,0
59,0,0,0,144,0,144,3,0,0,0,0,0,41,0,0,0,0,0,0
80,0,0,0,0,0,0,43,0,0,10,12,5,0,1,63,0,16,34,0
130,0,0,0,0,13,24,0,69,36,3,22,19,429,0,15,0,0,0,0
54,0,0,0,0,0,0,0,363,0,9,0,100,2,0,0,0,0,0,0
53,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,2,0
40,0,0,0,0,0,0,0,0,0,0,11,0,0,0,131,0,0,2,0
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0
38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84,0,0
42,0,0,0,0,0,0,36,0,0,0,0,0,0,0,25,0,45,1,0
92,0,0,0,0,0,0,267,0,5,13,0,0,0,0,0,0,1,5,0
65,0,0,0,0,0,0,189,0,0,11,0,3,0,14,16,0,0,16,0
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,0,1,0,0
52,0,0,0,1,0,0,3,0,0,0,0,27,0,25,23,13,52,0,0
40,0,0,0,5,58,0,11,0,0,0,0,0,0,0,0,0,15,2,0
94,0,0,0,0,0,0,22,0,0,0,0,7,0,0,24,0,176,9,0
42,0,0,0,2,135,21,0,0,0,0,0,0,0,47,1,0,6,0,0
52,0,0,0,9,38,8,6,0,0,0,9,34,0,0,0,0,31,0,0
31,0,0,0,0,96,52,0,0,0,0,0,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0
43,0,0,0,0,0,0,10,0,0,0,0,34,0,0,60,0,0,18,0
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,0,0,0
82,0,0,0,0,0,2,101,0,0,2,5,0,0,4,71,0,0,23,0
51,0,0,0,0,0,0,34,0,0,8,29,0,0,2,5,7,94,9,0
150,0,0,0,3,0,4,7,0,0,17,0,1,0,4,33,0,310,20,0
219,0,0,0,21,0,74,157,0,0,10,34,65,0,0,14,0,23,204,0
64,0,0,0,17,0,0,178,0,0,0,6,0,0,0,0,0,9,22,0
73,0,0,0,0,0,0,72,0,0,33,0,31,0,0,21,0,65,1,0
118,0,0,0,0,11,0,59,0,8,6,0,0,0,0,0,16,177,0,0
35,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,84,0,0
44,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0
31,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,21,21,2,244,0,0,6,0,0,0,0,0,0,2,0
34,0,0,0,0,132,99,0,10,0,0,0,5,0,0,0,0,0,0,0
90,0,0,0,0,0,53,0,18,0,0,0,0,0,0,0,0,0,0,0
203,4,0,0,4,13,0,14,751,1,1,81,1,0,41,0,0,11,0,0
378,0,0,0,0,4036,28,30,0,0,0,0,0,0,0,0,0,93,0,0
57,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,30,0,0,428,0,0,0,0,0,27,0,0,0,0,0,0,0,0
57,0,0,0,2,357,23,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0,0,0,0,312,0,40,0,0,0,0,0,0,0,0,0,0,0,0
65,0,0,0,41,1,0,0,253,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,33,0,1,0,1,0,0,0,57,0,0,0,0,96,0,0
37,0,0,0,0,0,122,0,0,0,0,0,81,0,0,0,0,0,62,0
67,0,0,0,0,44,95,8,0,0,0,0,94,174,0,0,0,0,8,0
164,3,0,0,1113,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,13,0,3,0,0,0,0,0,15,0,0,0,0,129,6,0
263,14,0,0,35,157,204,143,3,0,0,1,0,0,0,0,0,10,8,0
149,0,0,0,0,28,241,117,87,6,0,0,0,24,0,1,0,0,3,0
35,0,0,0,15,111,22,13,0,0,0,0,0,0,84,0,0,0,43,0
72,0,0,0,0,38,2,19,0,0,0,114,16,0,0,0,28,7,0,0
33,0,0,0,165,0,0,3,0,0,0,0,42,0,0,0,0,26,4,0
40,0,0,0,1,0,45,12,0,0,0,0,26,0,0,0,0,88,2,0
38,0,0,0,0,9,2,0,1,0,0,47,0,0,0,0,0,35,0,0
43,0,0,0,0,0,0,118,0,0,0,0,0,0,4,5,0,0,0,0
35,0,0,0,3,0,0,0,0,0,0,0,1,0,0,148,0,0,4,0
99,0,0,130,15,18,0,2,0,6,0,8,158,0,0,0,47,0,5,0
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,0,0,0,0
31,0,0,0,0,38,83,33,4,0,0,0,0,0,0,0,0,0,0,0
125,0,0,0,83,87,72,16,0,0,0,8,1,0,0,0,0,172,2,0
109,0,0,0,288,171,39,0,520,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,104,30,0,0,19,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,0,0,0,0
258,0,0,0,0,4,6,8,0,0,0,0,0,3,0,984,0,1,1,0
63,0,0,0,0,0,3,6,0,0,0,0,0,0,0,160,0,0,0,0
285,1,0,0,1084,418,128,4,4,0,0,1,0,0,0,0,0,2,1,0
32,0,0,0,11,0,61,0,184,0,11,0,0,45,0,0,0,0,0,0
34,0,0,0,0,0,0,25,0,0,0,0,0,0,0,73,0,0,0,0
64,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,35,0,0
72,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0
149,0,0,0,0,0,0,256,0,2,22,1,0,0,0,17,0,16,37,0
110,0,0,0,25,67,390,12,175,124,0,5,0,8,0,0,0,0,0,0
37,4,0,0,129,0,0,0,0,0,0,13,34,0,0,0,15,0,0,0
68,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,128,0,0
49,0,0,0,0,0,0,154,0,0,1,0,10,0,0,0,0,3,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,26,0,0
216,0,0,0,0,0,0,0,0,55,0,0,0,0,250,527,0,0,214,0
37,0,0,0,0,0,0,81,0,0,22,0,0,0,0,1,0,32,8,0
49,0,0,0,0,0,0,136,0,0,2,1,0,0,0,20,0,0,4,0
261,0,0,0,1,0,8,803,1,0,8,0,82,0,0,10,0,45,0,0
45,0,0,0,0,11,0,3,0,0,0,0,0,0,0,121,0,0,46,0
112,0,0,0,6,0,0,0,0,0,5,0,0,0,0,19,0,3,251,0
68,2,0,0,5,0,4,89,0,3,12,0,13,0,0,2,38,41,0,0
65,0,0,0,79,0,0,13,14,0,11,0,0,0,0,0,0,78,23,0
185,0,0,0,4,0,0,0,0,0,0,0,0,0,1825,23,0,0,19,0
32,0,0,0,0,0,1,41,0,0,6,13,0,0,0,6,0,0,3,0
40,0,0,0,0,0,0,15,0,0,0,0,10,0,0,0,0,65,0,0
36,0,0,0,0,0,0,123,0,0,1,0,0,0,0,0,0,0,0,0
73,0,0,0,1,0,15,139,0,0,0,0,2,0,5,15,0,31,16,0
82,0,0,0,0,0,0,0,0,0,10,0,7,0,0,86,0,0,0,293
54,0,0,0,0,0,0,51,0,19,10,0,0,0,29,6,16,72,0,0
136,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,80,0,0
113,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0
159,0,0,0,6,0,0,21,0,0,0,8,0,0,13,28,0,164,4,0
170,0,0,0,0,0,4,111,0,0,0,0,53,0,0,13,16,27,0,1290
81,0,0,0,0,0,0,248,0,0,11,0,0,0,30,0,0,35,36,0
39,0,0,0,0,0,0,56,0,0,0,1,0,0,0,0,0,26,5,0
55,0,0,0,0,0,0,4,0,0,5,8,0,0,0,3,0,83,8,0
35,0,0,0,5,30,2,6,0,0,0,0,8,0,15,3,43,20,24,55
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0
104,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,0,0,0,0,0,926,0,0,0,0,0
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0
45,0,0,0,0,0,0,35,7,0,0,0,2,0,1,0,0,61,0,0
49,0,0,0,21,0,8,34,0,0,0,7,0,0,0,18,162,11,25,0
35,0,0,0,75,0,0,20,0,0,6,0,0,0,4,5,0,0,4,0
31,0,0,0,8,0,0,4,0,0,0,0,0,0,0,91,0,3,0,0
95,0,0,0,0,64,0,0,0,0,0,0,0,0,0,778,0,0,13,0
42,0,0,0,5,0,0,0,0,1,0,0,0,0,0,108,0,0,0,0
31,0,0,0,8,0,7,0,19,0,3,0,2,0,0,2,0,30,0,0
33,0,0,0,0,0,0,0,0,0,0,0,42,0,0,15,17,29,0,0
35,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0
111,0,0,0,0,32,0,164,0,18,16,2,2,0,0,6,10,30,18,0
32,0,0,0,1,0,0,63,0,0,12,0,0,0,0,0,0,20,0,0
59,0,0,0,0,0,0,25,0,2,0,12,0,0,7,10,48,39,4,0
56,0,0,0,6,0,16,161,0,0,0,0,0,0,0,8,0,4,0,0
47,0,0,0,0,0,0,24,0,0,8,0,0,0,0,0,0,54,8,0
35,0,0,0,52,4,74,13,0,0,0,0,7,0,0,0,0,0,0,0
42,0,0,0,12,0,3,0,0,4,235,0,12,0,0,0,0,0,0,0
194,0,0,0,74,158,35,9,0,386,109,0,251,21,0,0,0,0,0,0
160,0,0,0,2,467,113,241,0,946,0,0,229,0,0,62,0,0,0,0
296,0,0,0,0,0,0,0,0,3,12,952,62,0,0,23,0,0,0,0
115,0,0,492,0,0,10,0,0,81,0,0,333,0,0,0,0,0,0,0
48,0,0,0,0,0,31,19,0,33,0,0,57,0,294,11,5,0,24,0
260,0,0,0,88,25,119,74,0,40,0,0,259,0,95,117,0,5,292,0
165,0,0,0,211,21,20,16,0,52,307,27,335,0,0,2,0,0,0,0
93,0,0,0,0,284,0,244,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0,0,42,18,5,44,0,0,0,0,5,0,0,0,12,17,6,0
345,0,0,0,0,0,0,240,0,0,6,1,0,0,0,0,0,301,25,0
242,0,0,0,0,0,0,0,0,0,5,0,4,0,2790,0,0,35,0,0
69,0,0,0,0,16,0,2,0,0,11,0,0,0,0,23,0,79,23,0
33,0,0,0,15,0,0,19,0,0,7,0,5,0,0,18,0,21,0,0
40,0,0,0,0,0,0,3,0,0,9,0,0,0,11,0,0,74,0,0
41,0,0,0,130,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0
43,0,0,0,0,0,0,32,0,0,0,1,0,0,5,41,0,34,13,0
47,0,0,0,0,0,0,120,0,0,14,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,6,0,0,1,0,0,4,0,14,103,0,109,0,0
91,0,0,0,0,0,0,4,0,0,0,0,0,0,653,0,0,0,0,0
61,0,0,0,0,0,0,1,0,0,0,5,0,0,0,367,0,0,0,0
693,0,0,0,8,0,3,0,0,0,82,5,0,0,0,5371,0,9,0,0
33,0,0,0,0,6,2,0,0,0,0,0,0,0,0,222,0,0,0,0
49,0,0,0,0,0,0,0,0,0,0,0,42,0,0,298,0,0,0,0
78,0,0,0,0,0,0,67,0,0,5,0,0,0,4,255,0,0,0,0
169,0,0,0,80,0,11,213,0,0,12,0,2,0,4,98,0,52,0,0
58,0,0,0,9,57,35,34,20,0,0,0,5,0,0,0,7,22,34,0
108,0,0,0,59,13,10,240,0,39,1,16,13,0,14,0,0,48,56,0
135,0,0,0,16,9,17,44,0,0,141,13,35,0,17,58,0,21,23,0
88,0,0,0,184,74,29,0,0,0,3,0,20,0,0,0,0,0,0,0
49,0,0,0,0,85,184,143,0,0,0,0,3,6,0,0,0,0,0,0
55,0,0,0,98,0,166,30,16,19,1,3,7,0,0,0,0,0,18,0
115,0,0,0,232,25,49,8,45,8,0,0,1,0,0,0,0,27,24,0
61,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,1,0
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0
35,0,0,0,0,0,3,8,0,0,0,0,0,0,3,8,64,5,21,0
96,0,0,0,0,0,0,2,0,0,0,0,0,0,36,486,2,0,0,0
32,0,0,0,0,0,0,0,4,0,0,0,13,0,0,10,0,40,0,0
73,0,0,0,43,48,88,0,0,0,0,4,13,0,0,0,0,0,0,0
116,0,0,0,21,89,0,11,0,0,0,0,335,0,0,22,0,0,7,0
220,0,0,0,143,511,75,28,18,0,0,0,7,0,80,0,4,0,3,0
101,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,193,0,0
58,0,0,0,0,41,13,0,0,0,0,0,0,0,40,0,0,34,0,0
107,0,0,0,0,0,18,15,0,0,15,0,0,0,0,0,145,67,4,0
87,0,0,0,4,0,2,0,0,0,0,0,2,0,0,269,0,0,3,0
73,0,0,0,1,0,0,0,0,296,0,0,0,0,0,0,33,0,0,0
149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,576,0,0,0,0
115,0,0,0,0,0,1,170,0,0,13,0,2,0,14,31,0,89,15,0
35,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,47,1,0
95,21,0,0,0,0,0,0,0,0,0,0,1,0,0,232,0,0,0,0
66,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0
491,0,0,0,3,1,4,752,0,147,8,34,339,0,65,17,0,163,24,0
140,0,0,0,141,8,67,25,0,40,15,24,109,0,51,63,0,11,13,0
86,0,0,0,12,48,41,33,1,27,8,99,203,0,2,131,0,0,16,0
43,0,0,0,0,0,0,94,0,0,6,0,0,0,0,5,0,64,10,0
41,0,0,0,0,0,0,14,0,0,0,3,0,0,0,11,0,56,0,0
45,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,3,0,0,0
100,0,0,0,14,0,7,101,0,0,0,0,1,0,14,0,54,0,7,0
60,0,0,0,5,0,0,9,0,0,27,3,20,0,16,24,0,21,88,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0
35,78,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0
57,0,0,0,4,0,0,124,0,0,0,1,4,0,0,0,23,11,8,0
45,0,0,0,0,0,0,0,0,0,6,0,29,0,0,12,0,24,24,0
47,0,0,0,0,0,0,34,0,0,10,0,3,0,0,48,0,27,4,0
45,0,0,0,132,3,0,0,0,0,0,0,0,0,0,50,0,41,0,0
102,0,0,0,2,0,0,36,0,5,0,0,4,0,8,17,5,41,121,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,50,10,0
121,0,0,0,0,0,10,36,0,0,0,277,7,0,0,34,0,0,0,8
56,0,0,0,3,0,6,0,0,0,12,0,45,7,0,0,102,0,0,0
81,0,0,0,112,0,11,4,117,0,0,0,4,0,12,4,20,0,0,0
57,0,0,0,164,36,30,0,0,0,0,1,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,6,0
55,0,0,0,179,30,0,8,0,0,5,0,38,0,12,0,0,0,2,0
43,0,0,0,0,0,0,19,0,0,0,0,22,0,14,2,25,25,3,0
39,0,0,0,0,0,2,32,0,0,0,0,0,0,0,0,0,49,0,0
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749
181,0,0,0,0,0,0,0,0,16,0,0,3,0,0,19,0,0,6,0
40,0,0,0,122,0,6,8,0,0,0,0,15,0,0,0,0,0,0,0
39,0,0,0,44,0,21,24,0,0,0,6,0,0,1,0,0,47,15,0
66,0,0,0,33,0,87,16,0,0,0,0,100,0,0,26,56,0,0,0
98,0,0,0,203,4,13,149,0,1,8,0,0,0,0,2,0,0,13,0
48,0,0,0,0,5,0,0,0,0,24,0,156,0,0,30,0,0,3,86
60,0,0,0,0,0,43,0,0,0,0,8,47,2,0,11,0,51,0,0
41,0,0,0,23,11,8,65,0,2,16,0,4,0,0,2,4,23,24,0
47,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,219,0,0
109,0,0,0,0,67,14,0,0,0,34,6,8,0,0,40,0,152,0,0
136,0,0,0,0,0,168,22,0,18,2,27,99,0,0,0,9,106,4,0
92,0,0,0,16,0,0,19,0,12,0,9,45,0,0,5,0,75,83,0
126,0,0,0,33,20,12,11,0,0,0,0,1,0,0,153,8,0,25,0
86,0,0,0,5,5,6,160,0,55,8,28,8,0,0,13,0,0,0,0
80,0,0,0,190,0,21,20,0,31,5,0,95,0,0,33,0,0,0,0
142,0,0,0,1,0,3,0,0,653,0,0,9,0,0,0,0,0,0,0
65,0,0,0,19,61,4,10,0,12,19,1,112,0,0,53,0,8,3,0
45,0,0,0,0,0,0,96,0,31,9,0,2,0,0,0,23,0,0,0
119,0,0,0,21,0,13,18,0,4,24,0,8,0,0,15,0,88,9,0
66,0,0,0,0,6,0,12,0,0,21,0,0,0,0,0,0,112,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0,9,68,2,0,12,0
510,0,0,0,24,153,1,1,0,1869,4,2,0,0,15,9,13,7,6,0
31,0,0,0,0,89,4,0,0,0,0,3,0,0,0,0,0,0,0,0
80,0,0,0,0,1,0,30,0,0,21,0,88,0,0,0,0,134,7,0
54,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,107,14,0
70,0,0,0,31,2,2,9,43,0,4,2,5,0,532,6,0,0,4,0
56,0,0,0,21,0,0,7,0,4,9,54,0,0,0,10,0,82,11,0
45,0,0,0,6,0,2,11,0,0,0,0,4,0,0,223,0,13,2,0
39,0,0,0,0,0,0,3,0,0,3,0,87,0,0,40,0,0,14,0
63,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,52,0,0
75,32,0,0,7,0,8,9,0,0,0,0,18,0,12,22,10,34,2,0
123,0,0,0,0,0,26,462,0,38,0,12,54,0,0,9,0,0,11,0
45,0,0,0,0,0,0,25,0,0,0,10,0,0,2,0,0,46,5,0
40,0,0,0,0,0,0,23,0,0,0,0,51,0,0,0,0,38,34,0
41,0,0,0,0,0,0,167,0,0,0,0,9,0,0,0,0,0,0,0
568,0,0,0,3,1828,127,0,0,24,106,96,944,0,379,0,72,5,1,0
40,0,0,0,120,0,0,0,0,45,0,0,11,0,0,37,0,0,0,0
34,0,0,0,0,490,0,1,0,0,9,0,95,0,0,0,0,0,0,0
118,0,0,97,0,53,57,10,0,8,0,4,12,9,0,0,0,0,0,0
66,0,0,0,69,100,20,10,0,0,0,0,0,0,0,2,0,13,47,0
62,0,0,0,49,157,5,72,0,13,0,0,0,0,0,0,0,0,12,0
50,0,0,0,0,0,0,0,0,374,0,0,2,0,0,0,0,0,0,0
33,0,0,0,0,18,0,0,0,0,0,0,108,0,0,0,0,0,0,0
48,0,0,0,0,0,13,0,0,215,9,0,177,0,0,2,0,0,0,0
44,0,0,0,0,0,9,0,0,13,24,6,218,0,0,32,1,0,0,0
530,0,0,0,5,170,162,2,0,56,330,92,1227,0,0,54,40,285,232,0
221,0,0,0,23,0,468,0,0,68,26,22,762,64,0,18,0,0,3,0
66,0,0,0,0,0,0,0,0,163,44,19,32,0,0,0,0,0,5,0
111,0,0,0,0,0,40,0,0,18,82,1,392,0,43,0,0,0,12,0
40,0,0,0,0,0,5,0,0,0,0,0,127,0,0,8,0,0,0,0
65,0,0,0,0,0,0,21,0,0,0,33,30,53,124,17,0,0,2,0
39,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,117,0,0
109,0,0,0,83,441,2,0,0,0,0,44,93,0,9,1,0,4,3,0
45,0,0,0,7,0,0,1,2,0,5,0,18,0,0,4,0,0,7,0
77,0,0,0,2,0,5,185,0,0,10,0,1,0,8,9,0,14,9,0
168,0,0,0,0,0,0,0,0,0,0,0,0,0,424,5,0,20,0,0
74,0,0,0,0,3,0,54,0,0,13,1,6,0,28,19,0,62,17,0
306,0,0,0,138,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0
272,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,699,0,0,0
286,0,0,0,17,0,3,14,0,5,1,0,55,0,14,1013,0,0,0,0
33,0,0,0,0,55,17,0,0,0,0,0,170,0,0,40,0,0,0,0
217,0,0,0,40,1,5,0,0,0,0,1,477,62,0,47,0,42,16,0
158,0,0,0,96,904,124,0,0,0,0,0,343,0,0,0,0,0,0,0
248,0,0,0,0,0,193,8,0,166,0,386,781,0,0,0,0,0,0,0
129,0,0,0,8,44,1,0,0,12,0,1,500,2,6,10,4,3,5,0
65,0,0,0,0,0,50,0,0,0,0,0,303,0,0,0,0,0,0,0
7567,0,0,0,0,3,11,0,0,42240,3,7,151,0,0,1,0,941,17,0
61,0,0,0,21,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0
182,0,0,0,0,1368,6,0,0,0,0,0,3,0,0,0,0,24,0,0
80,0,0,0,0,0,35,3,0,0,19,0,2,0,124,0,0,79,0,0
88,0,0,0,11,0,11,2,11,10,0,0,163,15,2,3,2,0,0,0
277,0,0,0,0,14,2,74,0,3,187,0,541,0,0,226,0,63,7,0
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,0,0,0,0
34,0,0,0,17,0,22,12,13,0,0,4,82,0,0,0,0,0,0,0
108,0,0,0,0,17,0,126,0,0,30,0,5,0,1,0,0,150,3,0
241,0,0,0,5,20,26,207,0,0,118,2,53,0,25,77,0,211,6,0
35,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,23,53,0,0
57,0,0,0,0,0,0,20,0,59,0,0,0,0,17,5,0,45,0,0
33,0,0,0,0,0,0,0,0,0,0,0,4,0,77,173,0,0,0,0
35,0,0,0,0,0,276,0,0,0,57,0,0,0,28,0,0,0,0,0
84,0,0,0,0,0,0,223,0,0,15,0,5,0,0,0,0,0,15,0
226,0,0,0,0,0,6,0,0,5,29,163,564,0,1,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,2,0,0,125,0,0,4,0
48,0,0,0,0,0,10,10,202,0,0,0,3,0,0,21,0,0,0,0
89,0,0,0,0,0,1,0,0,0,0,4,28,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,15,0,36,0,0,68,0,0,0,0
39,0,0,0,0,0,0,0,0,0,5,0,33,0,0,95,0,0,0,0
42,0,0,0,0,0,0,0,0,0,20,9,3,0,0,122,0,13,3,0
58,0,0,0,0,0,0,18,0,0,8,0,1,0,7,6,0,122,6,0
453,0,0,0,5,73,11,308,0,134,19,34,50,0,22,139,50,343,49,0
44,0,0,0,0,0,0,0,0,49,7,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,4,0,0,0,6,19,0,0,59,0,0,164,0
123,0,0,0,0,0,8,27,0,90,4,3,221,0,14,19,1,0,0,0
56,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0
196,0,0,0,0,1,0,164,0,13,6,7,36,0,25,11,0,135,23,0
276,0,0,0,134,0,22,0,0,355,33,4,71,37,1602,0,0,3,2,15
173,0,0,146,82,26,74,2,0,82,24,10,53,10,22,103,6,0,34,0
84,0,0,0,492,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38,0,0,0,0,0,0,5,22,0,0,0,0,0,0,0,0,0,111,0
87,0,0,0,0,2,107,37,18,0,0,1,0,33,68,35,38,0,0,0
43,0,0,0,30,149,95,0,7,0,0,0,10,0,2,0,0,0,0,0
180,0,0,0,0,0,0,0,0,0,15,38,75,0,0,0,0,104,0,0
792,0,0,7,0,2,204,436,0,0,205,39,485,0,0,887,0,152,0,90
405,0,0,0,17,1,148,226,0,173,173,57,873,0,7,85,1,144,0,350
568,0,0,0,347,1559,15,4,0,346,11,0,1362,0,0,130,0,194,13,150
78,0,0,0,4,0,12,2,0,244,0,0,0,0,0,0,0,0,0,0
253,0,0,0,0,0,4,4,3,0,3,0,22,0,1,0,0,34,121,0
55,0,0,0,0,0,103,0,0,0,0,1,41,0,7,46,0,0,0,0
120,0,0,0,28,4,331,11,6,0,26,68,74,0,3,153,0,0,16,0
66,0,0,0,12,0,0,3,0,15,1,83,37,0,70,108,0,1,64,0
